日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),PB市值加权,PB 分位点,PB 80%分位点,PB 50%分位点,PB 20%分位点
2023-01-06,6012.82,7077.57,12313333795529.254,10629924615233,1.7243,0.0597,3.5618,2.4789,1.9722
2023-01-05,6010.46,7074.8,12317513109871.693,10632851511858,1.7249,0.0597,3.5618,2.4789,1.9728
2023-01-04,5952.45,7006.52,12206659638851.08,10537073996951,1.7094,0.0553,3.5618,2.4792,1.9729
2023-01-03,5955.9,7010.57,12211554467174.32,10540479067563,1.71,0.0554,3.5618,2.4794,1.9735
2022-12-30,5864.47,6902.95,12023504574372.232,10372370251346,1.6837,0.0479,3.5618,2.4795,1.9735
2022-12-29,5857.4,6894.64,12005018821222.893,10355018146629,1.6811,0.0464,3.5635,2.4796,1.9735
2022-12-28,5862.1,6899.51,12023592467484.953,10366653601843,1.6835,0.0474,3.5635,2.4796,1.9736
2022-12-27,5885.66,6927.24,12057078075693.23,10400099719989,1.689,0.0497,3.5635,2.4797,1.9738
2022-12-26,5843.26,6877.33,11967767246080.941,10313677054886,1.6772,0.0443,3.5635,2.4799,1.9739
2022-12-23,5763.35,6783.28,11817833935424.11,10182347075533,1.6561,0.0371,3.5635,2.4801,1.974
2022-12-22,5779.06,6801.56,11854939121841.139,10209934427650,1.6613,0.0389,3.5651,2.481,1.974
2022-12-21,5845.84,6880.15,11992945565397.559,10322958178673,1.6806,0.0451,3.5651,2.4819,1.9741
2022-12-20,5878.03,6918.05,12061945046812.912,10374619401318,1.6903,0.049,3.5651,2.4836,1.9742
2022-12-19,5936.48,6986.83,12176724528682.643,10474814157688,1.7064,0.0521,3.5651,2.4853,1.9753
2022-12-16,6072.86,7147.35,12463164831938.486,10712579758788,1.7466,0.0674,3.5651,2.4854,1.9753
2022-12-15,6101.88,7181.5,12499876327709.906,10743988698761,1.7517,0.0697,3.566,2.4856,1.9753
2022-12-14,6096.39,7175.03,12503708210434.68,10746069674281,1.7523,0.0703,3.566,2.4856,1.9754
2022-12-13,6121.66,7204.78,12556814061645.043,10784409307383,1.7597,0.0734,3.566,2.4857,1.9759
2022-12-12,6154.81,7243.8,12604097061891.475,10823979708963,1.7663,0.0765,3.566,2.4867,1.9763
2022-12-09,6192.3,7287.92,12358969359020.123,10641339196014,1.682,0.0455,3.566,2.4877,1.9764
2022-12-08,6186.28,7280.84,12351063538769.096,10637634616229,1.6809,0.0453,3.568,2.4881,1.9764
2022-12-07,6204.01,7301.7,12375360307962.23,10660394787714,1.6844,0.046,3.568,2.4885,1.9766
2022-12-06,6211.25,7310.22,12376584632266.354,10669583613596,1.6857,0.0466,3.568,2.4892,1.9767
2022-12-05,6215.12,7314.78,12396496367053.441,10682029675119,1.6884,0.0474,3.568,2.4899,1.9778
2022-12-02,6168.01,7259.34,12280609046323.36,10567609139447,1.6727,0.0422,3.568,2.4902,1.9781
2022-12-01,6186.1,7280.63,12320062430629.59,10604642091902,1.6781,0.0438,3.5689,2.4905,1.9781
2022-11-30,6156.15,7245.37,12273443503134.854,10557098611513,1.6717,0.042,3.5689,2.491,1.9781
2022-11-29,6163.82,7254.4,12293708872313.594,10569210879663,1.6745,0.0422,3.5689,2.4915,1.9785
2022-11-28,6055.28,7126.37,12062508090931.303,10382183771880,1.6454,0.0316,3.5689,2.4916,1.9785
2022-11-25,6087.86,7164.71,12118886835873.33,10431016939546,1.6539,0.0363,3.5689,2.4917,1.9798
2022-11-24,6120.07,7202.61,12162070415306.074,10469169459050,1.6598,0.0376,3.57,2.4917,1.9798
2022-11-23,6115.6,7197.36,12149517526838.482,10460269538627,1.6585,0.0371,3.57,2.4918,1.9798
2022-11-22,6125.4,7208.89,12162560852326.91,10472416355981,1.6603,0.0376,3.57,2.4918,1.9798
2022-11-21,6189.71,7284.58,12276155499461,10564506230133,1.6766,0.0418,3.57,2.4918,1.9804
2022-11-18,6191.65,7286.86,12289742307031.57,10573279494783,1.6785,0.0418,3.57,2.4918,1.9806
2022-11-17,6217.21,7316.47,12336037402287.84,10620074219337,1.6847,0.0434,3.5742,2.4919,1.9806
2022-11-16,6203.92,7300.84,12302569715753.238,10591391598185,1.6802,0.0418,3.5742,2.4927,1.9808
2022-11-15,6236.38,7339.04,12359739244863.87,10639394093525,1.688,0.0439,3.5742,2.4934,1.981
2022-11-14,6129.51,7213.28,12159610056515.656,10461167112182,1.6607,0.0377,3.5742,2.4934,1.9816
2022-11-11,6138.62,7224,12160580767668.256,10470156729208,1.6614,0.0377,3.5742,2.4934,1.9817
2022-11-10,6089.7,7166.33,12064807720102.27,10379316420351,1.649,0.0335,3.5765,2.4939,1.9817
2022-11-09,6120.83,7202.97,12123981594237.354,10430040122549,1.6571,0.0367,3.5765,2.4944,1.9818
2022-11-08,6134.26,7218.77,12145111830346.752,10445036900301,1.6599,0.0369,3.5765,2.4953,1.983
2022-11-07,6141.41,7227.19,12172931545955.406,10460794433692,1.6637,0.0372,3.5765,2.4963,1.9834
2022-11-04,6133.46,7217.84,12157857757600.344,10446965282717,1.6617,0.037,3.5765,2.4969,1.9835
2022-11-03,5996.72,7056.92,11880669090058.963,10211543738023,1.6238,0.0258,3.5791,2.4975,1.9835
2022-11-02,5997.8,7058.19,11886317748319.758,10214106855305,1.6246,0.0258,3.5791,2.4983,1.9837
2022-11-01,5941.15,6991.52,11765025968045.55,10118639602450,1.608,0.0182,3.5791,2.4991,1.9841
2022-10-31,5807.11,6833.78,11509762146598.34,9899794068346,1.5731,0.0089,3.5791,2.4991,1.985
2022-10-28,5781.8,6804,11481676774108.31,9875092869252,1.5827,0.0115,3.5791,2.4992,1.9858
2022-10-27,5963,7016.84,11836391080957.164,10183974634870,1.6424,0.0297,3.5798,2.4993,1.9858
2022-10-26,5971.6,7026.95,11856196396861.598,10198559405957,1.6469,0.0308,3.5798,2.4994,1.9865
2022-10-25,5869.78,6907.14,11662448459368.436,10039658038420,1.6232,0.0248,3.5798,2.4996,1.9868
2022-10-24,5896.9,6939.05,11706773673578.688,10085819154295,1.6314,0.0266,3.5798,2.4998,1.9873
2022-10-21,5956.88,7009.63,11841147738211.678,10198729541239,1.6482,0.0308,3.5798,2.4998,1.9875
2022-10-20,5948.86,7000.2,11818137823539.97,10182740903536,1.6456,0.03,3.5799,2.4999,1.9875
2022-10-19,5972.72,7028.27,11869598369771.03,10229838083104,1.6537,0.0332,3.5799,2.5003,1.9886
2022-10-18,6035.67,7102.35,11981924355701.338,10331402375165,1.67,0.0352,3.5799,2.5008,1.9889
2022-10-17,6015.6,7078.72,11932990478384.99,10294267236541,1.6641,0.034,3.5799,2.5009,1.9895
2022-10-14,5973.44,7029.12,11849670160806.682,10200913752120,1.6534,0.0329,3.5799,2.501,1.9898
2022-10-13,5830.34,6860.72,11575727235228.35,9964532783414,1.6151,0.0209,3.5806,2.5012,1.9898
2022-10-12,5820.45,6849.09,11551184995684.463,9943406854789,1.6117,0.0196,3.5806,2.5014,1.9908
2022-10-11,5684.51,6689.12,11289524624816.941,9726225841506,1.5776,0.0102,3.5806,2.5019,1.9919
2022-10-10,5635.71,6631.7,11200743519544.299,9647235502872,1.5652,0.0073,3.5806,2.5024,1.9922
2022-09-30,5714.06,6723.9,11340777159968.6,9760613449254,1.5874,0.0118,3.5806,2.5028,1.9936
2022-09-29,5771.88,6791.94,11435698979379.824,9842992475279,1.6007,0.0154,3.5816,2.5033,1.9936
2022-09-28,5769.52,6788.98,11447664349009.09,9847888205987,1.6023,0.0154,3.5816,2.5036,1.9939
2022-09-27,5920.05,6965.98,11715703440741.432,10081848987260,1.6398,0.0272,3.5816,2.5039,1.9946
2022-09-26,5806.32,6831.15,11493912646306.254,9880183637569,1.6084,0.0173,3.5816,2.5049,1.9948
2022-09-23,5889.6,6929.14,11653341015858.234,10017839230443,1.6307,0.0244,3.5816,2.5059,1.9956
2022-09-22,5965.89,7018.88,11805349713122.055,10143737155975,1.6519,0.0296,3.5819,2.5069,1.9956
2022-09-21,5978.58,7033.82,11833330890456.088,10168176318160,1.6559,0.0304,3.5819,2.5079,1.9958
2022-09-20,5958.29,7009.95,11778242684426.309,10122940389967,1.6492,0.0283,3.5819,2.508,1.9959
2022-09-19,5913.15,6956.84,11697855872358.416,10055519334864,1.6379,0.0262,3.5819,2.5081,1.9962
2022-09-16,5954.5,7005.49,11766359819613.49,10113179215301,1.6475,0.0273,3.5819,2.5083,1.9964
2022-09-15,6107.8,7185.84,12076532899257.984,10380334005065,1.6909,0.0354,3.583,2.5085,1.9964
2022-09-14,6249.96,7353.1,12334307581274.078,10596850618400,1.727,0.0433,3.583,2.5098,1.9969
2022-09-13,6300.42,7412.47,12424661873177.564,10677109835940,1.7397,0.0486,3.583,2.5111,1.9971
2022-09-09,6316.97,7431.49,12465527890856.045,10705381816712,1.7452,0.0522,3.583,2.5114,1.9974
2022-09-08,6272.58,7379.26,12376366962083.986,10624667297312,1.7327,0.0452,3.583,2.5117,1.9977
2022-09-07,6301.56,7413.36,12421834613334.205,10661500739191,1.7391,0.0478,3.5831,2.5127,1.9977
2022-09-06,6291.57,7401.6,12406139849398.11,10650286239040,1.7369,0.0468,3.5831,2.5137,1.9977
2022-09-05,6182.65,7273.46,12195257603731.674,10469341005887,1.7179,0.0405,3.5831,2.5146,1.9977
2022-09-02,6149.43,7234.38,12111853604728.777,10400059861993,1.7062,0.0379,3.5831,2.5156,1.9983
2022-09-01,6126.77,7207.73,12060119440200.457,10365638361586,1.7002,0.0376,3.5831,2.5167,1.9993
2022-08-31,6155.75,7241.82,12113471697893.002,10411845037654,1.7077,0.0376,3.5859,2.5178,1.9993
2022-08-30,6285.93,7394.88,12354936765592.496,10616192506084,1.7456,0.0505,3.5859,2.518,2.0001
2022-08-29,6310.4,7423.67,12442433005362.605,10663939838505,1.7632,0.0576,3.5859,2.5181,2.0003
2022-08-26,6298.37,7409.52,12417890321157.87,10637701785431,1.7637,0.0584,3.5859,2.5195,2.0014
2022-08-25,6322.7,7437.85,12464840614279.45,10666545621893,1.7743,0.0642,3.5859,2.5208,2.0014
2022-08-24,6284.58,7392.57,12374413790253.885,10581832645843,1.7635,0.0577,3.5899,2.521,2.0014
2022-08-23,6466.4,7606.46,12714259505601.73,10866961497874,1.8141,0.0909,3.5899,2.5212,2.0019
2022-08-22,6472.68,7613.77,12715157071068.605,10870449050780,1.8161,0.093,3.5899,2.5212,2.0021
2022-08-19,6391.72,7518.51,12557068810808.1,10734201114759,1.7975,0.0778,3.5899,2.5212,2.0027
2022-08-18,6468.81,7609.08,12677779862065.95,10837707728693,1.8152,0.0915,3.5899,2.5221,2.0034
2022-08-17,6493.5,7637,12728802701182.045,10858650415934,1.8225,0.0992,3.592,2.5229,2.0034
2022-08-16,6465.19,7603.66,12671666552918.586,10808681605014,1.8152,0.0915,3.592,2.5232,2.0038
2022-08-15,6442.81,7576.93,12617336668179.328,10768057658253,1.8079,0.0858,3.592,2.5235,2.0046
2022-08-12,6420.85,7551.11,12581251888799.996,10735517034869,1.7985,0.0779,3.592,2.5235,2.0049
2022-08-11,6439.36,7572.41,12605586879612.688,10747953457996,1.8027,0.0808,3.592,2.5236,2.0059
2022-08-10,6322.06,7434.33,12380577572209.74,10558016495282,1.7705,0.0615,3.5923,2.5239,2.0059
2022-08-09,6341.48,7457.17,12418286666288.275,10594717801491,1.752,0.0534,3.5923,2.5243,2.0062
2022-08-08,6323.07,7435.52,12385862456552.922,10563192680276,1.7483,0.0523,3.5923,2.5246,2.0065
2022-08-05,6270.51,7373.01,12285571348167.564,10438247870166,1.7591,0.0555,3.5923,2.5249,2.0068
2022-08-04,6158.73,7241.01,12081467689721.621,10269146563840,1.7292,0.0431,3.5923,2.525,2.0074
2022-08-03,6124.31,7200.22,12016264678966.984,10215250769752,1.7198,0.0405,3.5925,2.525,2.0074
2022-08-02,6170,7253.67,12116643519595.635,10295960690521,1.7341,0.0444,3.5925,2.5253,2.0075
2022-08-01,6347.22,7461.22,12462420164806.766,10580727318437,1.7833,0.0688,3.5925,2.5256,2.0084
2022-07-29,6294.11,7397.93,12372782016750.312,10484310350833,1.7709,0.0601,3.5925,2.5262,2.0087
2022-07-28,6348.17,7461.24,12477162313496.047,10579226960256,1.7864,0.0699,3.5925,2.5268,2.009
2022-07-27,6332.23,7438.42,12444375910058.63,10550602479024,1.7799,0.0672,3.5931,2.5268,2.009
2022-07-26,6307.96,7409.57,12403025974624.555,10517552921096,1.7748,0.0628,3.5931,2.5269,2.0095
2022-07-25,6231.24,7319.46,12258972057033.965,10395794948405,1.7542,0.053,3.5931,2.5275,2.0097
2022-07-22,6289.53,7387.61,12368206031812.656,10485017575837,1.7697,0.0596,3.5931,2.5281,2.0107
2022-07-21,6347.6,7455.19,12478187685462.605,10543284924459,1.785,0.0681,3.5931,2.5284,2.0112
2022-07-20,6410.71,7527.19,12593474256700.438,10643923343427,1.8001,0.0758,3.5936,2.5286,2.0112
2022-07-19,6335.71,7438.23,12447632520712.715,10524418392824,1.779,0.065,3.5936,2.5289,2.0113
2022-07-18,6312.36,7409.66,12411906974089.438,10489944918771,1.773,0.061,3.5936,2.5292,2.012
2022-07-15,6196.8,7272.87,12187491144484.87,10263931073270,1.7401,0.0464,3.5936,2.5295,2.0121
2022-07-14,6302.43,7391.91,12394530776719.898,10435504849844,1.7683,0.0584,3.5936,2.5297,2.0121
2022-07-13,6268.49,7351.47,12349058786815.678,10400303750961,1.7617,0.0557,3.5975,2.5305,2.0121
2022-07-12,6241.48,7315.98,12293454339896.062,10352918171248,1.7525,0.0526,3.5975,2.5314,2.0123
2022-07-11,6319.14,7406.62,12426491136168.62,10455990691604,1.7712,0.0587,3.5975,2.5316,2.0124
2022-07-08,6404.44,7505.7,12564701719312.05,10580446753615,1.7905,0.0691,3.5975,2.5319,2.0135
2022-07-07,6452.99,7559.51,12657413039899.06,10651839331972,1.8027,0.0752,3.5975,2.532,2.0141
2022-07-06,6418.55,7515.42,12605671584587.73,10595128926113,1.7938,0.0702,3.6019,2.5322,2.0141
2022-07-05,6511.53,7622,12788687678337.012,10757841032468,1.8185,0.0867,3.6019,2.5322,2.0142
2022-07-04,6523.13,7635.06,12808230988427.248,10772501227641,1.8204,0.0888,3.6019,2.5323,2.0144
2022-07-01,6438.54,7535.86,12638786773128.195,10627065406177,1.796,0.071,3.6019,2.5332,2.0145
2022-06-30,6454.08,7554,12669524712440.008,10646854450940,1.8005,0.0737,3.6019,2.5341,2.0152
2022-06-29,6374.3,7459.3,12524952815183.33,10521650202251,1.7795,0.0641,3.6045,2.5342,2.0152
2022-06-28,6501.35,7601.8,12756262037708.496,10706225100410,1.8093,0.0796,3.6045,2.5344,2.0165
2022-06-27,6407.74,7491.28,12588856385851.879,10551901115288,1.7851,0.0663,3.6045,2.5345,2.017
2022-06-24,6368.28,7442.49,12514123210886.86,10467831418783,1.7731,0.0599,3.6045,2.5346,2.0171
2022-06-23,6300.47,7361,12390106750549.428,10365228037146,1.7544,0.0528,3.6045,2.5352,2.0172
2022-06-22,6179.57,7216.53,12171803190594.727,10181613358508,1.7219,0.041,3.6054,2.5358,2.0172
2022-06-21,6277,7329.97,12354501273903.422,10326391647817,1.7479,0.0509,3.6054,2.5362,2.0174
2022-06-20,6330.39,7389.09,12454482669550.35,10407389206178,1.7605,0.0544,3.6054,2.5366,2.0176
2022-06-17,6316.31,7370.48,12424704663480.035,10379294808425,1.7552,0.0523,3.6054,2.5373,2.0176
2022-06-16,6264.82,7308.27,12339856575220.479,10304942787544,1.7422,0.0472,3.6054,2.5381,2.0186
2022-06-15,6261.06,7301.87,12353583642976.94,10316915586161,1.7428,0.0475,3.6056,2.5388,2.0186
2022-06-14,6275.57,7314.62,12379287306350.203,10340698576327,1.7439,0.0478,3.6056,2.5394,2.0187
2022-06-13,6233.62,7264.14,12286493771295.291,10263676099436,1.73,0.043,3.6056,2.5395,2.0192
2022-06-10,6240.1,7270.63,12156817080745.65,10209547873415,1.7169,0.0395,3.6056,2.5397,2.0196
2022-06-09,6130.69,7139.01,11955069125271.021,10037798040386,1.6869,0.035,3.6056,2.5397,2.0203
2022-06-08,6217.83,7238.27,12112498743509.15,10153655074281,1.7085,0.0382,3.607,2.5397,2.0203
2022-06-07,6186.57,7198.19,12048924528877.484,10096982792991,1.6979,0.0372,3.607,2.5398,2.0204
2022-06-06,6187.44,7197.95,12035086647166.291,10083445724437,1.6954,0.0369,3.607,2.5399,2.0207
2022-06-02,6078.43,7070.98,11837935693853.973,9921020708168,1.6676,0.031,3.607,2.5403,2.021
2022-06-01,6023.64,7001.07,11751491892254.676,9848061514435,1.6533,0.0297,3.607,2.5407,2.0216
2022-05-31,6026.24,7003.02,11752338919032.135,9853655238430,1.6526,0.0294,3.6071,2.5408,2.0216
2022-05-30,5942.83,6904.58,11596086054417.373,9730019316267,1.6298,0.0246,3.6071,2.5408,2.0217
2022-05-27,5899.92,6852.39,11514370011551.086,9659532211834,1.6174,0.0201,3.6071,2.541,2.0227
2022-05-26,5911.56,6861.12,11536670904621.148,9676162413456,1.6186,0.0209,3.6071,2.5413,2.0232
2022-05-25,5844.25,6782.32,11400497201328.707,9558441603285,1.5993,0.0155,3.6071,2.5417,2.0237
2022-05-24,5745.68,6666.06,11205319386143.482,9390923011373,1.5712,0.0086,3.6074,2.5422,2.0237
2022-05-23,5965.73,6920.66,11608237426079.107,9724912282846,1.6274,0.0228,3.6074,2.5437,2.0241
2022-05-20,5929.49,6877.45,11540915342837.006,9668165055125,1.6177,0.0196,3.6074,2.5453,2.0258
2022-05-19,5838.41,6769.55,11357013343811.576,9515183098839,1.5914,0.0131,3.6074,2.5454,2.026
2022-05-18,5797.49,6719.91,11275578197781.05,9448974862225,1.5793,0.0102,3.6074,2.5455,2.0277
2022-05-17,5816.34,6740.85,11316683467939.621,9483952377023,1.5847,0.011,3.6074,2.5458,2.0277
2022-05-16,5791.08,6710.36,11279233081758.549,9453230969995,1.5789,0.0099,3.6074,2.5461,2.0279
2022-05-13,5796.8,6716.55,11286147353969.795,9443431483283,1.5798,0.0099,3.6074,2.5463,2.0285
2022-05-12,5743.1,6652.07,11176553046593.248,9351504930115,1.5637,0.0073,3.6074,2.5464,2.0288
2022-05-11,5737.82,6645.31,11171746475441.469,9341079878949,1.5628,0.0067,3.6074,2.5466,2.0288
2022-05-10,5690.09,6588.87,11077837823902.406,9267656684288,1.5492,0.0051,3.6085,2.5467,2.0288
2022-05-09,5608.52,6492.92,10921232187293.254,9140691597021,1.5267,0.0035,3.6085,2.5469,2.0291
2022-05-06,5563.77,6439.77,10841444965603.584,9065866539564,1.5152,0.0032,3.6085,2.5471,2.0293
2022-05-05,5686.7,6582.01,11084922858377.438,9270772114698,1.5494,0.0046,3.6085,2.5472,2.0295
2022-04-29,5627.9,6513.93,10962469841817.266,9168204732402,1.5281,0.0035,3.6085,2.5474,2.0295
2022-04-28,5418.76,6270.16,10575313852804.457,8839329766731,1.4864,0.0022,3.6109,2.5474,2.0295
2022-04-27,5437.04,6290.99,10597927045719.799,8851864132575,1.4931,0.0022,3.6109,2.5474,2.0302
2022-04-26,5234.01,6055.86,10211865793045.537,8537426768302,1.4438,0.0003,3.6109,2.5503,2.0311
2022-04-25,5369.72,6212.51,10480726090320.941,8759941476350,1.4837,0.0016,3.6109,2.5532,2.0313
2022-04-22,5740.98,6642.05,11177241586614.43,9344315959439,1.5859,0.0075,3.6109,2.5542,2.0333
2022-04-21,5759.8,6663.54,11191318723819.82,9350601417876,1.5905,0.0086,3.6117,2.5553,2.0333
2022-04-20,5956.92,6891.32,11561542869000.43,9664592461991,1.6436,0.0205,3.6117,2.5556,2.0333
2022-04-19,6092.4,7047.81,11820181875834.64,9877937640169,1.6821,0.0261,3.6117,2.556,2.0335
2022-04-18,6074.01,7026.54,11768278494712.19,9833735294024,1.676,0.0251,3.6117,2.5568,2.034
2022-04-15,6070.75,7022.55,11794217202406.027,9841495943641,1.6803,0.0254,3.6117,2.5576,2.0341
2022-04-14,6126.49,7087.03,11901479368388.898,9917931554652,1.6986,0.0286,3.6134,2.5584,2.0341
2022-04-13,6044.33,6991.89,11739219035647.87,9775770847576,1.6755,0.0248,3.6134,2.5593,2.0348
2022-04-12,6126.91,7086.7,11882769816508.826,9895853589950,1.6951,0.0281,3.6134,2.5593,2.0351
2022-04-11,6029.89,6974.49,11702621807440.86,9741273942237,1.6697,0.0238,3.6134,2.5594,2.0361
2022-04-08,6224.12,7199.14,12068410625804.846,10041948394625,1.7225,0.0305,3.6134,2.5594,2.0369
2022-04-07,6221.59,7196.21,12044575441837.975,10027019472895,1.72,0.0303,3.6148,2.5595,2.0369
2022-04-06,6356.93,7352.75,12295192733403.107,10236946988987,1.7558,0.0403,3.6148,2.5601,2.0375
2022-04-01,6364.52,7361.53,12300058035049.18,10228459787799,1.7567,0.0403,3.6148,2.5607,2.0377
2022-03-31,6324.96,7315.78,12214297945301.184,10161196678988,1.7444,0.0365,3.6148,2.561,2.0377
2022-03-30,6377.87,7376.98,12299249429422.227,10227032960711,1.7578,0.0403,3.6148,2.5613,2.038
2022-03-29,6253.07,7232.62,12064373782907.201,10033564864436,1.7234,0.0306,3.6158,2.5617,2.038
2022-03-28,6283.28,7267.57,12127314376416.521,10078982425500,1.7325,0.0322,3.6158,2.5621,2.0383
2022-03-25,6268.24,7250.17,12083835953818.7,10036941804206,1.7254,0.0306,3.6158,2.5628,2.0383
2022-03-24,6344.12,7337.93,12227943471280.086,10154668114776,1.7448,0.036,3.6158,2.5635,2.0391
2022-03-23,6398.1,7400.37,12317646304528.95,10229155974524,1.7574,0.039,3.6158,2.5637,2.0396
2022-03-22,6358.11,7354.12,12253435065931.742,10171704974392,1.7473,0.0374,3.616,2.5638,2.0396
2022-03-21,6358.94,7355.08,12249194434934.7,10163938606331,1.7232,0.0303,3.616,2.5644,2.0397
2022-03-18,6332.22,7324.17,12208780441796.9,10094999643191,1.7179,0.0298,3.616,2.5651,2.0405
2022-03-17,6267.52,7249.34,12070859513441.01,9977383773014,1.6987,0.0279,3.616,2.5662,2.041
2022-03-16,6156.27,7120.66,11866381411667.762,9808120885335,1.6701,0.0239,3.616,2.5674,2.0412
2022-03-15,5964.98,6899.41,11497368485090.27,9499415613638,1.6182,0.0152,3.6195,2.5676,2.0412
2022-03-14,6323.58,7314.18,12189221133687.643,10085290270191,1.7175,0.0288,3.6195,2.5678,2.0416
2022-03-11,6474.13,7488.31,12481009791550.738,10323843021671,1.7591,0.0372,3.6195,2.568,2.0418
2022-03-10,6414.94,7419.85,12379415883341.197,10231509494676,1.745,0.0347,3.6195,2.5681,2.0419
2022-03-09,6305.61,7293.39,12181042456933.215,10058239270336,1.7172,0.0285,3.6195,2.5692,2.0422
2022-03-08,6429.89,7437.14,12415415457165.605,10258240012338,1.7502,0.0359,3.6211,2.5702,2.0422
2022-03-07,6659.39,7702.6,12865201473080.92,10624253003001,1.8137,0.0636,3.6211,2.5705,2.0425
2022-03-04,6803.83,7869.67,13136766213446.717,10832878474555,1.852,0.094,3.6211,2.5707,2.0434
2022-03-03,6859.55,7934.11,13236943312048.664,10920089470038,1.8681,0.1033,3.6211,2.5716,2.0436
2022-03-02,6875.24,7952.26,13236041298697.451,10918890389425,1.868,0.103,3.6211,2.5725,2.0439
2022-03-01,6874.04,7950.88,13217871044282.344,10904896146631,1.8654,0.1023,3.6212,2.5726,2.0439
2022-02-28,6853.31,7926.89,13181211668756.219,10859966895954,1.8602,0.0985,3.6212,2.5727,2.0441
2022-02-25,6819.43,7887.71,13111323621439.77,10805917917601,1.8488,0.0931,3.6212,2.574,2.0446
2022-02-24,6764.88,7824.61,13004695631156.09,10724754318983,1.835,0.0814,3.6212,2.5752,2.0456
2022-02-23,6887.42,7966.35,13225726700609.627,10912830685137,1.8664,0.1018,3.6212,2.5758,2.0457
2022-02-22,6784.76,7847.61,13046839753519.467,10760570968175,1.8411,0.0869,3.6242,2.5763,2.0457
2022-02-21,6867.11,7942.86,13194538452266.232,10882207209152,1.862,0.0989,3.6242,2.5765,2.0457
2022-02-18,6835.02,7905.74,13143648926182.59,10810769481218,1.8548,0.0951,3.6242,2.5767,2.0457
2022-02-17,6768.79,7829.13,13007643638152.979,10694901088378,1.8361,0.082,3.6242,2.5776,2.0458
2022-02-16,6772.03,7832.88,13019558983314.861,10708543614604,1.8378,0.0834,3.6242,2.5785,2.0464
2022-02-15,6760.28,7819.29,12988031397905.426,10681876851105,1.8334,0.0807,3.6244,2.5789,2.0464
2022-02-14,6695.7,7744.59,12885393545167.611,10607706364500,1.8189,0.0679,3.6244,2.5794,2.0471
2022-02-11,6745.02,7801.64,12995298675156.46,10695830246022,1.8349,0.0808,3.6244,2.5804,2.0486
2022-02-10,6840.49,7912.06,13162766117763.469,10838706502344,1.8586,0.0958,3.6244,2.5814,2.0491
2022-02-09,6843.03,7915,13151480011952.879,10823580662080,1.8574,0.0947,3.6244,2.5815,2.0498
2022-02-08,6742.19,7798.37,12969704868246.957,10664703766374,1.8318,0.0795,3.6285,2.5816,2.0498
2022-02-07,6676.61,7722.52,12835401160612.174,10547565540272,1.8128,0.0634,3.6285,2.5822,2.0502
2022-01-28,6580.53,7611.38,12615407736301.102,10372022437307,1.7817,0.0467,3.6285,2.5829,2.0502
2022-01-27,6605.92,7640.74,12674109591287.457,10410877415724,1.79,0.05,3.6285,2.5829,2.0503
2022-01-26,6782.58,7845.08,12995724654175.285,10676167374686,1.8355,0.0801,3.6285,2.583,2.0505
2022-01-25,6743.96,7800.41,12913359349447.984,10613701986127,1.8238,0.0719,3.6294,2.5831,2.0505
2022-01-24,6979.25,8072.56,13356519406760.307,10972167001597,1.8864,0.1083,3.6294,2.5832,2.0507
2022-01-21,6976.62,8069.51,13353622818717.658,10959354144592,1.886,0.1078,3.6294,2.5834,2.0515
2022-01-20,7056.79,8162.24,13503250789481.613,11063592184710,1.9071,0.1152,3.6294,2.5836,2.0522
2022-01-19,7118.76,8233.93,13589483707281.021,11140434648645,1.9197,0.1196,3.6294,2.5837,2.0525
2022-01-18,7163.16,8285.28,13657848508688.26,11191913332764,1.9294,0.1249,3.6308,2.5838,2.0525
2022-01-17,7157.86,8279.15,13621602273933.754,11142188370695,1.9243,0.1227,3.6308,2.5839,2.0529
2022-01-14,7081.14,8190.41,13498959509055.787,11027774086656,1.907,0.1151,3.6308,2.5839,2.0533
2022-01-13,7097.76,8209.64,13556492864743.154,11074162452171,1.9151,0.1167,3.6308,2.5852,2.0533
2022-01-12,7196.93,8324.34,13742223787997.01,11227836240496,1.942,0.1321,3.6308,2.5864,2.0535
2022-01-11,7135.22,8252.97,13643504782356.773,11140557398373,1.9281,0.1234,3.6403,2.5879,2.0535
2022-01-10,7191.45,8318,13738879707294.94,11214506421560,1.9415,0.1317,3.6403,2.5894,2.0542
2022-01-07,7175.68,8299.76,13709974423403.322,11185484704615,1.9375,0.13,3.6403,2.5904,2.0542
2022-01-06,7229.96,8362.55,13801358023731.906,11254281502603,1.9504,0.1356,3.6403,2.5914,2.0548
2022-01-05,7222.67,8354.12,13769896044928.064,11237977823286,1.9472,0.1337,3.6403,2.5917,2.0552
2022-01-04,7354.46,8506.54,14014271442626.701,11436985923971,1.9817,0.1549,3.6411,2.5919,2.0552
2021-12-31,7359.4,8512.27,14028184783534.707,11437828872175,1.9837,0.156,3.6411,2.5924,2.0555
2021-12-30,7310.96,8456.23,13914286065697.006,11346018254904,1.9693,0.1442,3.6411,2.5928,2.0555
2021-12-29,7247.77,8383.15,13805612517541.215,11254444215537,1.9539,0.1377,3.6411,2.5928,2.0555
2021-12-28,7286.03,8427.4,13882604040679.365,11314263417570,1.9654,0.1416,3.6411,2.5928,2.0557
2021-12-27,7272.75,8412,13872995945034.066,11309600800495,1.9658,0.1416,3.6428,2.5939,2.0557
