日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点,PE-TTM 50%分位点,PE-TTM 20%分位点
2023-01-04,5952.45,7006.52,12206200051354.988,10536614342334,22.9563,0.1689,47.9231,30.7361,23.9521
2023-01-03,5955.9,7010.57,12211096586930.832,10540021120817,22.9655,0.1689,47.9231,30.7375,23.9996
2022-12-30,5864.47,6902.95,12023165951623.963,10372031563280,22.6121,0.1566,47.9231,30.74,24.0136
2022-12-29,5857.4,6894.64,12005018821222.893,10355018146629,22.578,0.1548,47.9254,30.7425,24.0136
2022-12-28,5862.1,6899.51,12023592467484.953,10366653601843,22.6129,0.1564,47.9254,30.7441,24.0284
2022-12-27,5885.66,6927.24,12057078075693.23,10400099719989,22.6759,0.1588,47.9254,30.7457,24.0349
2022-12-26,5843.26,6877.33,11967767246080.941,10313677054886,22.5079,0.1526,47.9254,30.7616,24.0581
2022-12-23,5763.35,6783.28,11817833935424.11,10182347075533,22.2259,0.1413,47.9254,30.7774,24.0808
2022-12-22,5779.06,6801.56,11854939121841.139,10209934427650,22.2957,0.1434,47.9268,30.7779,24.0808
2022-12-21,5845.84,6880.15,11992945565397.559,10322958178673,22.5553,0.153,47.9268,30.7784,24.0864
2022-12-20,5878.03,6918.05,12061945046812.912,10374619401318,22.685,0.1579,47.9268,30.7798,24.0888
2022-12-19,5936.48,6986.83,12176724528682.643,10474814157688,22.9009,0.1655,47.9268,30.7812,24.094
2022-12-16,6072.86,7147.35,12463164831938.486,10712579758788,23.4429,0.1823,47.9268,30.7894,24.1276
2022-12-15,6101.88,7181.5,12499876327709.906,10743988698761,23.512,0.1839,47.9385,30.7977,24.1276
2022-12-14,6096.39,7175.03,12503708210434.68,10746069674281,23.5192,0.1839,47.9385,30.8012,24.1358
2022-12-13,6121.66,7204.78,12556814061645.043,10784409307383,23.6191,0.1868,47.9385,30.8046,24.1366
2022-12-12,6154.81,7243.8,12604097061891.475,10823979708963,23.708,0.1897,47.9385,30.8109,24.1577
2022-12-09,6192.3,7287.92,12358969359020.123,10641339196014,23.7062,0.1892,47.9385,30.8172,24.1676
2022-12-08,6186.28,7280.84,12351063538769.096,10637634616229,23.691,0.1888,47.9468,30.8179,24.1676
2022-12-07,6204.01,7301.7,12375360307962.23,10660394787714,23.7376,0.1901,47.9468,30.8186,24.1785
2022-12-06,6211.25,7310.22,12376584632266.354,10669583613596,23.74,0.1902,47.9468,30.8194,24.1786
2022-12-05,6215.12,7314.78,12396496367053.441,10682029675119,23.7782,0.1913,47.9468,30.8202,24.2028
2022-12-02,6168.01,7259.34,12280609046323.36,10567609139447,23.5559,0.1851,47.9468,30.8265,24.2129
2022-12-01,6186.1,7280.63,12320062430629.59,10604642091902,23.6316,0.1869,47.9539,30.8328,24.2129
2022-11-30,6156.15,7245.37,12273443503134.854,10557098611513,23.5421,0.1847,47.9539,30.8363,24.227
2022-11-29,6163.82,7254.4,12293708872313.594,10569210879663,23.581,0.1852,47.9539,30.8398,24.245
2022-11-28,6055.28,7126.37,12062508090931.303,10382183771880,23.1375,0.1723,47.9539,30.8482,24.2636
2022-11-25,6087.86,7164.71,12118886835873.33,10431016939546,23.2457,0.1768,47.9539,30.8565,24.3005
2022-11-24,6120.07,7202.61,12162070415306.074,10469169459050,23.3285,0.1799,47.9832,30.8596,24.3005
2022-11-23,6115.6,7197.36,12149517526838.482,10460269538627,23.3044,0.1774,47.9832,30.8628,24.3008
2022-11-22,6125.4,7208.89,12162560852326.91,10472416355981,23.3295,0.18,47.9832,30.8665,24.3099
2022-11-21,6189.71,7284.58,12276155499461,10564506230133,23.5473,0.1837,47.9832,30.8702,24.3312
2022-11-18,6191.65,7286.86,12289742307031.57,10573279494783,23.5734,0.1838,47.9832,30.8797,24.3329
2022-11-17,6217.21,7316.47,12336037402287.84,10620074219337,23.6622,0.1856,48.0017,30.8892,24.3329
2022-11-16,6203.92,7300.84,12302569715753.238,10591391598185,23.598,0.1841,48.0017,30.8912,24.3416
2022-11-15,6236.38,7339.04,12359739244863.87,10639394093525,23.7077,0.1865,48.0017,30.8931,24.3457
2022-11-14,6129.51,7213.28,12159610056515.656,10461167112182,23.3238,0.1793,48.0017,30.8982,24.3704
2022-11-11,6138.62,7224,12160580767668.256,10470156729208,23.3257,0.1793,48.0017,30.9032,24.4072
2022-11-10,6089.7,7166.33,12064807720102.27,10379316420351,23.142,0.1731,48.0088,30.9037,24.4072
2022-11-09,6120.83,7202.97,12123981594237.354,10430040122549,23.2555,0.1771,48.0088,30.9043,24.4326
2022-11-08,6134.26,7218.77,12145111830346.752,10445036900301,23.296,0.1771,48.0088,30.9045,24.433
2022-11-07,6141.41,7227.19,12172931545955.406,10460794433692,23.3493,0.1798,48.0088,30.9047,24.441
2022-11-04,6133.46,7217.84,12157857757600.344,10446965282717,23.3204,0.1785,48.0088,30.9076,24.4461
2022-11-03,5996.72,7056.92,11880669090058.963,10211543738023,22.7887,0.1627,48.0235,30.9105,24.4461
2022-11-02,5997.8,7058.19,11886317748319.758,10214106855305,22.7996,0.163,48.0235,30.9107,24.4735
2022-11-01,5941.15,6991.52,11765025968045.55,10118639602450,22.5669,0.1544,48.0235,30.9108,24.4792
2022-10-31,5807.11,6833.78,11509762146598.34,9899794068346,22.0773,0.1388,48.0235,30.9132,24.4885
2022-10-28,5781.8,6804,11481676774108.31,9875092869252,21.0501,0.1053,48.0235,30.9156,24.5215
2022-10-27,5963,7016.84,11836391080957.164,10183974634870,21.243,0.1108,48.0279,30.9188,24.5215
2022-10-26,5971.6,7026.95,11856196396861.598,10198559405957,21.084,0.1061,48.0279,30.9219,24.5264
2022-10-25,5869.78,6907.14,11662448459368.436,10039658038420,20.6376,0.0874,48.0279,30.9251,24.5435
2022-10-24,5896.9,6939.05,11706773673578.688,10085819154295,20.7953,0.0942,48.0279,30.9283,24.546
2022-10-21,5956.88,7009.63,11841147738211.678,10198729541239,21.058,0.1051,48.0279,30.9358,24.5475
2022-10-20,5948.86,7000.2,11818137823539.97,10182740903536,21.0071,0.1031,48.0596,30.9433,24.5475
2022-10-19,5972.72,7028.27,11869598369771.03,10229838083104,21.1181,0.106,48.0596,30.9495,24.5532
2022-10-18,6035.67,7102.35,11981924355701.338,10331402375165,21.391,0.1131,48.0596,30.9557,24.5598
2022-10-17,6015.6,7078.72,11932990478384.99,10294267236541,21.4692,0.1152,48.0596,30.958,24.5605
2022-10-14,5973.44,7029.12,11849670160806.682,10200913752120,21.361,0.1126,48.0596,30.9603,24.5809
2022-10-13,5830.34,6860.72,11575727235228.35,9964532783414,20.8672,0.0977,48.0642,30.9679,24.5809
2022-10-12,5820.45,6849.09,11551184995684.463,9943406854789,20.823,0.0951,48.0642,30.9756,24.5828
2022-10-11,5684.51,6689.12,11289524624816.941,9726225841506,20.3513,0.0732,48.0642,30.9778,24.5842
2022-10-10,5635.71,6631.7,11200743519544.299,9647235502872,20.1912,0.0683,48.0642,30.9799,24.5875
2022-09-30,5714.06,6723.9,11340777159968.6,9760613449254,20.4437,0.0769,48.0642,30.9847,24.5894
2022-09-29,5771.88,6791.94,11435698979379.824,9842992475279,20.6148,0.0842,48.0653,30.9895,24.5894
2022-09-28,5769.52,6788.98,11447664349009.09,9847888205987,20.6364,0.0864,48.0653,30.9897,24.5902
2022-09-27,5920.05,6965.98,11715703440741.432,10081848987260,21.1196,0.1045,48.0653,30.9899,24.6016
2022-09-26,5806.32,6831.15,11493912646306.254,9880183637569,20.7197,0.0909,48.0653,30.992,24.6094
2022-09-23,5889.6,6929.14,11653341015858.234,10017839230443,21.0071,0.1014,48.0653,30.994,24.6148
2022-09-22,5965.89,7018.88,11805349713122.055,10143737155975,21.2812,0.1082,48.071,30.996,24.6148
2022-09-21,5978.58,7033.82,11833330890456.088,10168176318160,21.3316,0.109,48.071,30.9981,24.6233
2022-09-20,5958.29,7009.95,11778242684426.309,10122940389967,21.2323,0.1064,48.071,31.0065,24.6359
2022-09-19,5913.15,6956.84,11697855872358.416,10055519334864,21.0874,0.1036,48.071,31.0149,24.6381
2022-09-16,5954.5,7005.49,11766359819613.49,10113179215301,21.2109,0.1057,48.071,31.0149,24.6662
2022-09-15,6107.8,7185.84,12076532899257.984,10380334005065,21.77,0.1201,48.0999,31.0149,24.6662
2022-09-14,6249.96,7353.1,12334307581274.078,10596850618400,22.2347,0.1364,48.0999,31.0177,24.7051
2022-09-13,6300.42,7412.47,12424661873177.564,10677109835940,22.3976,0.1425,48.0999,31.0205,24.7154
2022-09-09,6316.97,7431.49,12465527890856.045,10705381816712,22.4712,0.1465,48.0999,31.0258,24.7202
2022-09-08,6272.58,7379.26,12376366962083.986,10624667297312,22.3105,0.1392,48.0999,31.031,24.7237
2022-09-07,6301.56,7413.36,12421834613334.205,10661500739191,22.3925,0.1421,48.1039,31.0334,24.7237
2022-09-06,6291.57,7401.6,12406139849398.11,10650286239040,22.3642,0.1408,48.1039,31.0358,24.7403
2022-09-05,6182.65,7273.46,12195257603731.674,10469341005887,21.984,0.1296,48.1039,31.0429,24.7451
2022-09-02,6149.43,7234.38,12111853604728.777,10400059861993,21.8339,0.1236,48.1039,31.0499,24.746
2022-09-01,6126.77,7207.73,12060119440200.457,10365638361586,21.7406,0.1196,48.1039,31.0579,24.7463
2022-08-31,6155.75,7241.82,12113471697893.002,10411845037654,21.8368,0.1234,48.1281,31.066,24.7463
2022-08-30,6285.93,7394.88,12354936765592.496,10616192506084,21.3041,0.1081,48.1281,31.0722,24.7539
2022-08-29,6310.4,7423.67,12442433005362.605,10663939838505,21.1798,0.105,48.1281,31.0783,24.7556
2022-08-26,6298.37,7409.52,12417890321157.87,10637701785431,20.8351,0.0948,48.1281,31.079,24.7577
2022-08-25,6322.7,7437.85,12464840614279.45,10666545621893,20.8418,0.0948,48.1281,31.0796,24.7622
2022-08-24,6284.58,7392.57,12374413790253.885,10581832645843,20.5276,0.0803,48.1375,31.0907,24.7622
2022-08-23,6466.4,7606.46,12714259505601.73,10866961497874,21.0063,0.1009,48.1375,31.1018,24.7725
2022-08-22,6472.68,7613.77,12715157071068.605,10870449050780,20.9879,0.1004,48.1375,31.1053,24.7816
2022-08-19,6391.72,7518.51,12557068810808.1,10734201114759,20.6252,0.0857,48.1375,31.1089,24.7835
2022-08-18,6468.81,7609.08,12677779862065.95,10837707728693,20.7691,0.0925,48.1375,31.1091,24.7847
2022-08-17,6493.5,7637,12728802701182.045,10858650415934,20.8671,0.0952,48.1433,31.1093,24.7847
2022-08-16,6465.19,7603.66,12671666552918.586,10808681605014,20.8443,0.0942,48.1433,31.1122,24.7856
2022-08-15,6442.81,7576.93,12617336668179.328,10768057658253,20.7334,0.0916,48.1433,31.1151,24.7923
2022-08-12,6420.85,7551.11,12581251888799.996,10735517034869,20.718,0.0908,48.1433,31.1179,24.7941
2022-08-11,6439.36,7572.41,12605586879612.688,10747953457996,20.7633,0.0919,48.1433,31.1206,24.8141
2022-08-10,6322.06,7434.33,12380577572209.74,10558016495282,20.3914,0.0753,48.153,31.121,24.8141
2022-08-09,6341.48,7457.17,12418286666288.275,10594717801491,20.4577,0.0777,48.153,31.1214,24.8222
2022-08-08,6323.07,7435.52,12385862456552.922,10563192680276,20.5197,0.0793,48.153,31.1218,24.8231
2022-08-05,6270.51,7373.01,12285571348167.564,10438247870166,20.3314,0.0732,48.153,31.1221,24.8374
2022-08-04,6158.73,7241.01,12081467689721.621,10269146563840,19.9938,0.0624,48.153,31.1232,24.8394
2022-08-03,6124.31,7200.22,12016264678966.984,10215250769752,19.8858,0.0595,48.1736,31.1243,24.8394
2022-08-02,6170,7253.67,12116643519595.635,10295960690521,20.052,0.064,48.1736,31.1297,24.8497
2022-08-01,6347.22,7461.22,12462420164806.766,10580727318437,20.622,0.0839,48.1736,31.1352,24.8552
2022-07-29,6294.11,7397.93,12372782016750.312,10484310350833,20.4843,0.077,48.1736,31.1355,24.8633
2022-07-28,6348.17,7461.24,12477162313496.047,10579226960256,20.6652,0.0858,48.1736,31.1357,24.8643
2022-07-27,6332.23,7438.42,12444375910058.63,10550602479024,20.6295,0.0839,48.2065,31.1375,24.8643
2022-07-26,6307.96,7409.57,12403025974624.555,10517552921096,20.6212,0.0834,48.2065,31.1394,24.8829
2022-07-25,6231.24,7319.46,12258972057033.965,10395794948405,20.3817,0.0742,48.2065,31.1468,24.8907
2022-07-22,6289.53,7387.61,12368206031812.656,10485017575837,20.5466,0.0795,48.2065,31.1543,24.9076
2022-07-21,6347.6,7455.19,12478187685462.605,10543284924459,20.7293,0.0875,48.2065,31.1547,24.9164
2022-07-20,6410.71,7527.19,12593474256700.438,10643923343427,20.9209,0.0925,48.2187,31.1551,24.9164
2022-07-19,6335.71,7438.23,12447632520712.715,10524418392824,20.6786,0.0854,48.2187,31.1573,24.9175
2022-07-18,6312.36,7409.66,12411906974089.438,10489944918771,20.6192,0.0825,48.2187,31.1595,24.9185
2022-07-15,6196.8,7272.87,12187491144484.87,10263931073270,20.2459,0.0711,48.2187,31.1733,24.9215
2022-07-14,6302.43,7391.91,12394530776719.898,10435504849844,20.5899,0.0807,48.2187,31.1871,24.9424
2022-07-13,6268.49,7351.47,12349058786815.678,10400303750961,20.5143,0.0772,48.2333,31.1959,24.9424
2022-07-12,6241.48,7315.98,12293454339896.062,10352918171248,20.422,0.0751,48.2333,31.2048,24.9435
2022-07-11,6319.14,7406.62,12426491136168.62,10455990691604,20.643,0.0829,48.2333,31.2054,24.9601
2022-07-08,6404.44,7505.7,12564701719312.05,10580446753615,20.8726,0.0893,48.2333,31.2061,24.9606
2022-07-07,6452.99,7559.51,12657413039899.06,10651839331972,21.0266,0.0935,48.2333,31.2103,24.9828
2022-07-06,6418.55,7515.42,12605671584587.73,10595128926113,20.9406,0.0914,48.2625,31.2144,24.9828
2022-07-05,6511.53,7622,12788687678337.012,10757841032468,21.2447,0.0976,48.2625,31.224,24.9868
2022-07-04,6523.13,7635.06,12808230988427.248,10772501227641,21.2771,0.0981,48.2625,31.2337,25.0007
2022-07-01,6438.54,7535.86,12638786773128.195,10627065406177,20.9965,0.0928,48.2625,31.2349,25.0122
2022-06-30,6454.08,7554,12669524712440.008,10646854450940,21.0476,0.0937,48.2625,31.2361,25.0226
2022-06-29,6374.3,7459.3,12524952815183.33,10521650202251,20.8074,0.0873,48.2701,31.2429,25.0226
2022-06-28,6501.35,7601.8,12756262037708.496,10706225100410,21.1917,0.0956,48.2701,31.2498,25.0376
2022-06-27,6407.74,7491.28,12588856385851.879,10551901115288,20.9136,0.09,48.2701,31.2498,25.0431
2022-06-24,6368.28,7442.49,12514123210886.86,10467831418783,20.7891,0.0868,48.2701,31.2499,25.0539
2022-06-23,6300.47,7361,12390106750549.428,10365228037146,20.5831,0.0797,48.2701,31.2545,25.0586
2022-06-22,6179.57,7216.53,12171803190594.727,10181613358508,20.2203,0.0709,48.3089,31.2591,25.0586
2022-06-21,6277,7329.97,12354501273903.422,10326391647817,20.5238,0.0776,48.3089,31.2707,25.0613
2022-06-20,6330.39,7389.09,12454482669550.35,10407389206178,20.6899,0.0837,48.3089,31.2822,25.083
2022-06-17,6316.31,7370.48,12424704663480.035,10379294808425,20.6404,0.0822,48.3089,31.288,25.0831
2022-06-16,6264.82,7308.27,12339856575220.479,10304942787544,20.4995,0.0766,48.3089,31.2939,25.1048
2022-06-15,6261.06,7301.87,12353583642976.94,10316915586161,20.5223,0.0771,48.3253,31.2941,25.1048
2022-06-14,6275.57,7314.62,12379287306350.203,10340698576327,20.565,0.0782,48.3253,31.2943,25.1147
2022-06-13,6233.62,7264.14,12286493771295.291,10263676099436,20.4108,0.0748,48.3253,31.2958,25.1206
2022-06-10,6240.1,7270.63,12156817080745.65,10209547873415,20.8907,0.0871,48.3253,31.2973,25.125
2022-06-09,6130.69,7139.01,11955069125271.021,10037798040386,20.544,0.0775,48.3253,31.2985,25.1501
2022-06-08,6217.83,7238.27,12112498743509.15,10153655074281,20.8145,0.0847,48.3278,31.2996,25.1501
2022-06-07,6186.57,7198.19,12048924528877.484,10096982792991,20.7053,0.0834,48.3278,31.3028,25.1653
2022-06-06,6187.44,7197.95,12035086647166.291,10083445724437,20.6815,0.0821,48.3278,31.3059,25.1662
2022-06-02,6078.43,7070.98,11837935693853.973,9921020708168,20.3427,0.0727,48.3278,31.3077,25.1689
2022-06-01,6023.64,7001.07,11751491892254.676,9848061514435,20.1941,0.069,48.3278,31.3096,25.1804
2022-05-31,6026.24,7003.02,11752338919032.135,9853655238430,20.1956,0.069,48.3457,31.3124,25.1804
2022-05-30,5942.83,6904.58,11596086054417.373,9730019316267,19.9271,0.0608,48.3457,31.3152,25.1891
2022-05-27,5899.92,6852.39,11514370011551.086,9659532211834,19.7856,0.0562,48.3457,31.3246,25.2054
2022-05-26,5911.56,6861.12,11536670904621.148,9676162413456,19.8239,0.0578,48.3457,31.334,25.2152
2022-05-25,5844.25,6782.32,11400497201328.707,9558441603285,19.5899,0.053,48.3457,31.3367,25.2221
2022-05-24,5745.68,6666.06,11205319386143.482,9390923011373,19.2545,0.0456,48.3525,31.3394,25.2221
2022-05-23,5965.73,6920.66,11608237426079.107,9724912282846,19.9469,0.06,48.3525,31.3423,25.2229
2022-05-20,5929.49,6877.45,11540915342837.006,9668165055125,19.8312,0.0574,48.3525,31.3453,25.2389
2022-05-19,5838.41,6769.55,11357013343811.576,9515183098839,19.5152,0.0499,48.3525,31.3478,25.2403
2022-05-18,5797.49,6719.91,11275578197781.05,9448974862225,19.3753,0.0469,48.3525,31.3502,25.2603
2022-05-17,5816.34,6740.85,11316683467939.621,9483952377023,19.4459,0.0483,48.3725,31.3534,25.2603
2022-05-16,5791.08,6710.36,11279233081758.549,9453230969995,19.3815,0.047,48.3725,31.3565,25.2669
2022-05-13,5796.8,6716.55,11286147353969.795,9443431483283,19.3934,0.047,48.3725,31.3615,25.2754
2022-05-12,5743.1,6652.07,11176553046593.248,9351504930115,19.2051,0.0446,48.3725,31.3665,25.291
2022-05-11,5737.82,6645.31,11171746475441.469,9341079878949,19.1968,0.0441,48.3725,31.3702,25.302
2022-05-10,5690.09,6588.87,11077837823902.406,9267656684288,19.0355,0.0395,48.375,31.3739,25.302
2022-05-09,5608.52,6492.92,10921232187293.254,9140691597021,18.7664,0.0331,48.375,31.3785,25.3113
2022-05-06,5563.77,6439.77,10841444965603.584,9065866539564,18.6293,0.0304,48.375,31.383,25.3281
2022-05-05,5686.7,6582.01,11084922858377.438,9270772114698,19.0476,0.0393,48.375,31.3849,25.329
2022-04-29,5627.9,6513.93,10962469841817.266,9168204732402,16.9813,0.0116,48.375,31.3868,25.3333
2022-04-28,5418.76,6270.16,10575313852804.457,8839329766731,16.5126,0.0035,48.3804,31.3889,25.3333
2022-04-27,5437.04,6290.99,10597927045719.799,8851864132575,16.3028,0.0016,48.3804,31.3909,25.3361
2022-04-26,5234.01,6055.86,10211865793045.537,8537426768302,15.7311,0.0003,48.3804,31.3997,25.3369
2022-04-25,5369.72,6212.51,10480726090320.941,8759941476350,15.7028,0,48.3804,31.4086,25.3594
2022-04-22,5740.98,6642.05,11177241586614.43,9344315959439,16.7515,0.0062,48.3804,31.4107,25.3594
2022-04-21,5759.8,6663.54,11191318723819.82,9350601417876,16.849,0.0084,48.3916,31.4128,25.3594
2022-04-20,5956.92,6891.32,11561542869000.43,9664592461991,17.3974,0.0135,48.3916,31.4153,25.3595
2022-04-19,6092.4,7047.81,11820181875834.64,9877937640169,17.6423,0.0175,48.3916,31.4177,25.3612
2022-04-18,6074.01,7026.54,11768278494712.19,9833735294024,17.547,0.0162,48.3916,31.4245,25.3617
2022-04-15,6070.75,7022.55,11794217202406.027,9841495943641,17.513,0.0151,48.3916,31.4313,25.3677
2022-04-14,6126.49,7087.03,11901479368388.898,9917931554652,17.8731,0.021,48.4044,31.4365,25.3677
2022-04-13,6044.33,6991.89,11739219035647.87,9775770847576,17.6358,0.0165,48.4044,31.4418,25.3773
2022-04-12,6126.91,7086.7,11882769816508.826,9895853589950,17.7926,0.0197,48.4044,31.4424,25.3787
2022-04-11,6029.89,6974.49,11702621807440.86,9741273942237,17.5115,0.0148,48.4044,31.4429,25.3909
2022-04-08,6224.12,7199.14,12068410625804.846,10041948394625,18.0309,0.0208,48.4044,31.454,25.4007
2022-04-07,6221.59,7196.21,12044575441837.975,10027019472895,17.9756,0.0203,48.4069,31.465,25.4007
2022-04-06,6356.93,7352.75,12295192733403.107,10236946988987,18.3492,0.0238,48.4069,31.4746,25.4072
2022-04-01,6364.52,7361.53,12300058035049.18,10228459787799,18.3715,0.0241,48.4069,31.4843,25.4074
2022-03-31,6324.96,7315.78,12214297945301.184,10161196678988,18.2434,0.023,48.4069,31.4878,25.4161
2022-03-30,6377.87,7376.98,12299249429422.227,10227032960711,18.2363,0.0227,48.4069,31.4914,25.4187
2022-03-29,6253.07,7232.62,12064373782907.201,10033564864436,17.6908,0.017,48.4096,31.5052,25.4187
2022-03-28,6283.28,7267.57,12127314376416.521,10078982425500,17.6487,0.0165,48.4096,31.519,25.4204
2022-03-25,6268.24,7250.17,12083835953818.7,10036941804206,17.5193,0.0149,48.4096,31.5198,25.4215
2022-03-24,6344.12,7337.93,12227943471280.086,10154668114776,17.7253,0.0168,48.4096,31.5206,25.4217
2022-03-23,6398.1,7400.37,12317646304528.95,10229155974524,17.815,0.0187,48.4096,31.5212,25.4296
2022-03-22,6358.11,7354.12,12253435065931.742,10171704974392,17.6741,0.0163,48.4138,31.5217,25.4296
2022-03-21,6358.94,7355.08,12249194434934.7,10163938606331,17.7897,0.0179,48.4138,31.5236,25.4359
2022-03-18,6332.22,7324.17,12208780441796.9,10094999643191,17.7326,0.0168,48.4138,31.5256,25.4367
2022-03-17,6267.52,7249.34,12070859513441.01,9977383773014,17.545,0.0152,48.4138,31.5323,25.4411
2022-03-16,6156.27,7120.66,11866381411667.762,9808120885335,17.2582,0.0125,48.4138,31.5391,25.4538
2022-03-15,5964.98,6899.41,11497368485090.27,9499415613638,16.7067,0.0057,48.4281,31.5394,25.4538
2022-03-14,6323.58,7314.18,12189221133687.643,10085290270191,17.7374,0.016,48.4281,31.5398,25.4626
2022-03-11,6474.13,7488.31,12481009791550.738,10323843021671,18.1649,0.0179,48.4281,31.5468,25.4695
2022-03-10,6414.94,7419.85,12379415883341.197,10231509494676,18.0145,0.0171,48.4281,31.5537,25.4712
2022-03-09,6305.61,7293.39,12181042456933.215,10058239270336,17.7291,0.0157,48.4281,31.5552,25.5045
2022-03-08,6429.89,7437.14,12415415457165.605,10258240012338,18.0702,0.0171,48.5675,31.5566,25.5045
2022-03-07,6659.39,7702.6,12865201473080.92,10624253003001,18.7262,0.022,48.5675,31.5629,25.5047
2022-03-04,6803.83,7869.67,13136766213446.717,10832878474555,19.1224,0.0307,48.5675,31.5692,25.5131
2022-03-03,6859.55,7934.11,13236943312048.664,10920089470038,19.2751,0.0345,48.5675,31.5703,25.5132
2022-03-02,6875.24,7952.26,13236041298697.451,10918890389425,19.2738,0.0343,48.5675,31.5714,25.5262
2022-03-01,6874.04,7950.88,13217871044282.344,10904896146631,19.2473,0.0337,48.5742,31.5756,25.5262
2022-02-28,6853.31,7926.89,13181211668756.219,10859966895954,19.1939,0.0326,48.5742,31.5799,25.5329
2022-02-25,6819.43,7887.71,13111323621439.77,10805917917601,19.0881,0.0299,48.5742,31.5847,25.5383
2022-02-24,6764.88,7824.61,13004695631156.09,10724754318983,18.9328,0.0267,48.5742,31.5894,25.5418
2022-02-23,6887.42,7966.35,13225726700609.627,10912830685137,19.2546,0.0329,48.5742,31.5905,25.5422
2022-02-22,6784.76,7847.61,13046839753519.467,10760570968175,18.9942,0.0283,48.5883,31.5917,25.5422
2022-02-21,6867.11,7942.86,13194538452266.232,10882207209152,19.2092,0.0321,48.5883,31.5947,25.5611
2022-02-18,6835.02,7905.74,13143648926182.59,10810769481218,19.1351,0.0302,48.5883,31.5977,25.5649
2022-02-17,6768.79,7829.13,13007643638152.979,10694901088378,18.9371,0.0267,48.5883,31.6019,25.5698
2022-02-16,6772.03,7832.88,13019558983314.861,10708543614604,18.9447,0.0267,48.5883,31.6061,25.581
2022-02-15,6760.28,7819.29,12988031397905.426,10681876851105,18.9003,0.0254,48.5905,31.6063,25.581
2022-02-14,6695.7,7744.59,12885393545167.611,10607706364500,18.7513,0.0221,48.5905,31.6064,25.587
2022-02-11,6745.02,7801.64,12995298675156.46,10695830246022,18.9113,0.0254,48.5905,31.6083,25.5882
2022-02-10,6840.49,7912.06,13162766117763.469,10838706502344,19.155,0.0297,48.5905,31.6101,25.5897
2022-02-09,6843.03,7915,13151480011952.879,10823580662080,19.1385,0.0289,48.5905,31.6171,25.5909
2022-02-08,6742.19,7798.37,12969704868246.957,10664703766374,18.874,0.0246,48.6069,31.6241,25.5909
2022-02-07,6676.61,7722.52,12835401160612.174,10547565540272,18.6786,0.0208,48.6069,31.6263,25.6016
2022-01-28,6580.53,7611.38,12615407736301.102,10372022437307,18.3584,0.0191,48.6069,31.6284,25.6024
2022-01-27,6605.92,7640.74,12674109591287.457,10410877415724,18.4438,0.0197,48.6069,31.6316,25.6035
2022-01-26,6782.58,7845.08,12995724654175.285,10676167374686,18.9119,0.0243,48.6069,31.6347,25.6166
2022-01-25,6743.96,7800.41,12913359349447.984,10613701986127,18.792,0.0219,48.6246,31.6375,25.6166
2022-01-24,6979.25,8072.56,13356519406760.307,10972167001597,19.4369,0.0298,48.6246,31.6403,25.6167
2022-01-21,6976.62,8069.51,13353622818717.658,10959354144592,19.4327,0.0295,48.6246,31.6487,25.6213
2022-01-20,7056.79,8162.24,13503250789481.613,11063592184710,19.6504,0.0345,48.6246,31.6571,25.6237
2022-01-19,7118.76,8233.93,13589483707281.021,11140434648645,19.7759,0.0359,48.6246,31.661,25.6288
2022-01-18,7163.16,8285.28,13657848508688.26,11191913332764,19.8754,0.0389,48.6296,31.6648,25.6288
2022-01-17,7157.86,8279.15,13621602273933.754,11142188370695,19.8227,0.0373,48.6296,31.6705,25.634
2022-01-14,7081.14,8190.41,13498959509055.787,11027774086656,19.6516,0.0345,48.6296,31.6761,25.6411
2022-01-13,7097.76,8209.64,13556492864743.154,11074162452171,19.7354,0.0351,48.6296,31.6846,25.6451
2022-01-12,7196.93,8324.34,13742223787997.01,11227836240496,20.0057,0.0408,48.6296,31.693,25.6485
2022-01-11,7135.22,8252.97,13643504782356.773,11140557398373,19.862,0.0373,48.6364,31.699,25.6485
2022-01-10,7191.45,8318,13738879707294.94,11214506421560,20.0009,0.0403,48.6364,31.7049,25.6518
2022-01-07,7175.68,8299.76,13709974423403.322,11185484704615,19.9588,0.039,48.6364,31.7061,25.6682
2022-01-06,7229.96,8362.55,13801358023731.906,11254281502603,20.0918,0.0423,48.6364,31.7073,25.6686
2022-01-05,7222.67,8354.12,13769896044928.064,11237977823286,20.046,0.0404,48.6364,31.7126,25.6711
2022-01-04,7354.46,8506.54,14014271442626.701,11436985923971,20.4018,0.05,48.67,31.7179,25.6711
2021-12-31,7359.4,8512.27,14028184783534.707,11437828872175,20.422,0.0503,48.67,31.7181,25.6734
2021-12-30,7310.96,8456.23,13914286065697.006,11346018254904,20.2562,0.0473,48.67,31.7183,25.6809
2021-12-29,7247.77,8383.15,13805612517541.215,11254444215537,20.098,0.042,48.67,31.7267,25.6831
2021-12-28,7286.03,8427.4,13882604040679.365,11314263417570,20.2101,0.0456,48.67,31.7352,25.6857
2021-12-27,7272.75,8412,13872995945034.066,11309600800495,20.1961,0.0448,48.7464,31.7489,25.6857
2021-12-24,7278.76,8418.95,13878267484135.715,11302356854735,20.2038,0.0448,48.7464,31.7627,25.6934
