date,open,close,high,low,volume,money
2011/9/19,4200.48,4131.89,4200.48,4131.31,1779025100,18822800402
2011/9/20,4121.03,4151.85,4168.24,4101.7,1771203300,19402482260
2011/9/21,4150.82,4275.09,4279.12,4140.34,3021211600,33467301901
2011/9/22,4241.42,4151.8,4258.61,4151.12,2749161300,30429889960
2011/9/23,4079.06,4117.73,4134.22,4061.83,2324573600,25226448988
2011/9/26,4102.61,4051.43,4138.35,4039.55,1974480200,21132705736
2011/9/27,4077.23,4068.23,4098.02,4027.71,1927412700,20861058500
2011/9/28,4088.78,3999.78,4099.34,3987.27,2029203000,21541146549
2011/9/29,3977.14,3871.06,3977.14,3868.94,2206161700,22042635151
2011/9/30,3875.02,3856.83,3892.38,3818.25,1675697400,16659136614
2011/10/10,3866.86,3832.58,3882.78,3822.28,1375316900,13729538607
2011/10/11,3919.44,3817.93,3942.05,3778.52,2001915600,20357003265
2011/10/12,3803.96,3950.66,3953.14,3768.11,2700203000,26704928346
2011/10/13,3943.16,4001.85,4009.78,3929.83,2875287900,28973991780
2011/10/14,3994.73,3985.19,4004.93,3948.44,2210043600,22765264487
2011/10/17,3993.75,3997.12,4024.24,3974.38,2181506500,23179075408
2011/10/18,3974.46,3877.02,3974.89,3873.37,2445386900,25484033774
2011/10/19,3882.02,3854.17,3898.81,3837.24,1970181500,20646765400
2011/10/20,3841.26,3740.47,3841.26,3710.95,2260114400,22251405732
2011/10/21,3733.7,3671.7,3743.34,3669.69,1721008400,17468446903
2011/10/24,3675.72,3736.76,3736.76,3605.94,2302872200,22517379558
2011/10/25,3735.63,3842.98,3850.08,3726.25,3263863700,32561912826
2011/10/26,3818.24,3884.39,3921.25,3808.3,3889021400,40003645852
2011/10/27,3890.26,3888.99,3927.44,3872.9,3301147900,32383180488
2011/10/28,3932.85,3978.8,3978.8,3918.36,4318106800,42493336043
2011/10/31,3975.07,3999.36,4004.39,3963.27,3618261600,37930905371
2011/11/1,3963.37,3999.83,4020.46,3950.74,3391698500,35462163942
2011/11/2,3937.9,4072.78,4073.12,3919.69,4297387700,45423438969
2011/11/3,4085.5,4097.62,4150.04,4085.31,5758645000,62198879528
2011/11/4,4115.1,4131.13,4140.63,4093.92,4211797700,44006590625
2011/11/7,4125.02,4114.77,4159.97,4107.56,3247751400,33985131088
2011/11/8,4115.77,4057.55,4125.09,4049.81,3057045500,31440826762
2011/11/9,4065.2,4126,4126,4025.72,3218422500,35226762088
2011/11/10,4080.36,4064.37,4112.37,4063.75,3452368000,37440704533
2011/11/11,4069.4,4062.14,4096.57,4043.76,2918880100,30696087705
2011/11/14,4092.05,4159.57,4159.7,4092.05,3512701700,38190175212
2011/11/15,4159.16,4192.66,4192.77,4153.33,3516143900,37557787206
2011/11/16,4194.38,4088.32,4195.29,4070.9,3835667700,39415694277
2011/11/17,4086.51,4079.54,4125.85,4066.12,2924785300,29954118179
2011/11/18,4054.46,3963.26,4054.46,3955.06,2996717700,30085063812
2011/11/21,3956.39,3966.64,3966.81,3917.03,2048320100,20729218531
2011/11/22,3932.5,3957.93,3960.55,3902.13,2017532300,20552295730
2011/11/23,3964.14,3942.7,3978.47,3932.44,2043581700,21242540335
2011/11/24,3909.39,3935.27,3957.88,3880.58,2110914300,21606417382
2011/11/25,3931.09,3911.36,3960.85,3899.06,1914147400,20036399321
2011/11/28,3916,3915.3,3932.4,3885.69,1850107300,19728503714
2011/11/29,3945.36,3980.62,3980.62,3929.02,2275247200,25150758418
2011/11/30,3974.73,3819.94,3974.73,3776.59,3011637400,30503776767
2011/12/1,3923.16,3897.02,3960.34,3885.87,3494188400,36012451062
2011/12/2,3878.01,3817.04,3878.01,3797.28,2321019100,24121569253
2011/12/5,3806.47,3692.23,3807.05,3682.06,2016211300,20272059887
2011/12/6,3679.74,3691.8,3704.34,3646.07,1703889200,17303464895
2011/12/7,3689.05,3702.1,3718.71,3674.53,1532657400,15832822061
2011/12/8,3695.87,3700.09,3732.22,3635.55,1949426300,20023526925
2011/12/9,3672.59,3663.84,3706.25,3651.7,1535836600,15483300632
2011/12/12,3663.56,3616.09,3675.95,3612.64,1409450300,14352803717
2011/12/13,3597.09,3490.4,3597.09,3482.23,2035264900,19228830664
2011/12/14,3477.05,3423.47,3505.88,3416.71,1545233400,14694836156
2011/12/15,3401.5,3329.57,3401.5,3324.88,1986821500,17292580166
2011/12/16,3328.21,3427.21,3427.34,3324.59,1922565800,17451381373
2011/12/19,3408.56,3434.84,3436.63,3348.26,1938126500,18599687311
2011/12/20,3422.76,3424.45,3474.09,3415.35,1995588600,18949756723
2011/12/21,3449.37,3342.4,3463.32,3340.33,1775050000,16974517111
2011/12/22,3315.84,3298.72,3331.42,3196.84,2191627000,19245552202
2011/12/23,3286.45,3327.39,3357.43,3271.44,1899617600,17194869518
2011/12/26,3321.98,3308.07,3357.36,3307.29,1547683700,14116222210
2011/12/27,3297.41,3224.15,3297.41,3218.54,1587409700,14406429113
2011/12/28,3201.31,3207.4,3208.91,3128.15,1744064800,15681874513
2011/12/29,3190.19,3207.18,3225,3180.06,1522092700,13700896959
2011/12/30,3214.2,3266.78,3267.65,3214.2,1778426500,16227112368
2012/1/4,3290.82,3192.23,3300.01,3191.99,1834283900,16558479313
2012/1/5,3173.01,3074.37,3173.01,3070.45,1996570000,17605632545
2012/1/6,3060.45,3087.55,3087.55,3002.98,1781812300,15411282590
2012/1/9,3089.45,3212.9,3213.05,3056.19,2561640800,21836478130
2012/1/10,3211.57,3345.39,3345.42,3202.97,3938751800,33770384198
2012/1/11,3342.55,3346.74,3367.4,3315.67,3390170800,29469377268
2012/1/12,3330.9,3345.81,3388.39,3323.14,2906987700,25769058775
2012/1/13,3343.53,3233.7,3349.68,3210.32,2810865600,25418153898
2012/1/16,3201.01,3130.56,3217.37,3130.32,1877546600,16673443489
2012/1/17,3128.51,3304.88,3305,3110.36,3014850400,26730971020
2012/1/18,3310.04,3237.85,3342.36,3223.99,3082551700,28811474248
2012/1/19,3230.88,3270.76,3288.2,3208.05,2297402600,21257562203
2012/1/20,3276.48,3315.6,3323.12,3267.03,2206734900,20622243044
2012/1/30,3326.61,3292.41,3337.06,3290.54,1875438500,17403931589
2012/1/31,3284.9,3294.49,3297.19,3251.42,1829072100,16950571002
2012/2/1,3287.22,3266.23,3318.37,3255.63,1823640000,17016879020
2012/2/2,3271.59,3328.15,3328.25,3266.96,2178790300,20477693617
2012/2/3,3324.4,3383.05,3390.33,3315.69,3216831300,29174360657
2012/2/6,3387.22,3412.41,3420,3381.76,3124920300,28696539601
2012/2/7,3397.77,3356.84,3397.77,3333.64,2681577800,24398878465
2012/2/8,3351.04,3445.52,3445.52,3341.7,3352194800,30900931960
2012/2/9,3441.79,3469.85,3501.4,3434.81,4389821200,38568200961
2012/2/10,3463.97,3488.23,3506.34,3459.13,3978319200,33789986121
2012/2/13,3458.81,3519.88,3535.52,3441.33,3823807500,34181454807
2012/2/14,3516.61,3524.63,3529.49,3493.91,3590482500,32042248728
2012/2/15,3518.79,3578.15,3580.28,3505.36,4362573000,38706703075
2012/2/16,3572.32,3577.2,3607.75,3540.85,4377796500,38463844699
2012/2/17,3582.51,3565.31,3596.86,3530.96,3280805200,29749174639
2012/2/20,3610.74,3574.46,3618.68,3573.22,4039259700,37488623709
2012/2/21,3569.23,3618.3,3618.33,3533.11,3680377600,35274798704
2012/2/22,3617.18,3689,3689.13,3616.11,5179167100,49097364438
2012/2/23,3686.73,3700.89,3711.12,3662.42,4694868800,44736281821
2012/2/24,3698.68,3756.82,3757.52,3689.36,5658942700,50490318548
2012/2/27,3767.6,3764.33,3822.26,3764.17,6574951100,60250938700
2012/2/28,3748.34,3745.58,3761.73,3696.21,4900866200,45786328949
2012/2/29,3733.63,3696.14,3750.46,3691.98,4041516000,38654066988
2012/3/1,3679.04,3715.67,3737.72,3675.28,3563681000,35193210537
2012/3/2,3719.96,3794.42,3794.58,3719.96,4623462800,43320794269
2012/3/5,3805.68,3798.38,3825.72,3793.69,4910451700,49308631592
2012/3/6,3786.16,3760.59,3786.16,3729.6,4563923600,44441684246
2012/3/7,3718.76,3732.71,3780.48,3707.79,4210384000,40740343557
2012/3/8,3741.48,3791.83,3803.37,3741.48,4320005300,41665571828
2012/3/9,3802.09,3848.11,3848.11,3787.91,4400341800,45267028396
2012/3/12,3852.61,3871.12,3876.17,3839.43,4707843700,48889178975
2012/3/13,3867.97,3910.06,3910.06,3856.41,4749636800,48173800284
2012/3/14,3924.49,3734.32,3945.31,3709.09,7659077500,75735358131
2012/3/15,3726.36,3689.01,3754.73,3635.68,5089393600,49662282921
2012/3/16,3693.32,3786.62,3786.62,3687.81,4553522600,46476804075
2012/3/19,3788.39,3829.7,3830.02,3762.3,4540098300,46051567853
2012/3/20,3819.72,3746.28,3819.72,3744.81,4141484200,40150689640
2012/3/21,3757,3760.05,3782.41,3700.49,4028183200,40580026236
2012/3/22,3754.87,3742.39,3769.37,3720.68,3365333800,32386033933
2012/3/23,3727.15,3670.13,3728.62,3652.23,3286979300,32760561957
2012/3/26,3661.39,3666.28,3680.29,3635.67,2488481600,24389778143
2012/3/27,3681.74,3652.88,3699.16,3648.75,2610910300,26289395192
2012/3/28,3638.77,3490.01,3638.77,3483.58,3627013500,33716856137
2012/3/29,3471.36,3425.7,3482.33,3391.8,3080146600,27533076415
2012/3/30,3422.81,3416.86,3445.47,3383.53,2482601700,22391173676
2012/4/5,3420.03,3531.55,3532.08,3412.44,2935244800,27863141274
2012/4/6,3530.63,3554.03,3570.59,3520.89,3006546600,28823067783
2012/4/9,3544.01,3512.91,3563.34,3512.36,2582002700,24129544481
2012/4/10,3496.13,3554.04,3554.22,3432.36,2882622300,26870285618
2012/4/11,3513.5,3566.48,3582.95,3497.94,3272145100,28859093448
2012/4/12,3568.82,3640.41,3640.41,3561.05,4179733400,36669798845
2012/4/13,3653.6,3675.03,3695.13,3643.47,4822225700,43090839107
2012/4/16,3644.67,3685.48,3702.41,3632.85,4422581500,36964596339
2012/4/17,3679.92,3631.56,3702.84,3629.82,4285433200,36903706997
2012/4/18,3637.55,3714.02,3717.54,3632.67,4425445000,40078270021
2012/4/19,3712.53,3704.7,3728.86,3684.86,4036202200,37179641162
2012/4/20,3696.66,3736.36,3743.49,3684.23,4583035900,40816948486
2012/4/23,3731.55,3691.57,3739.15,3673.31,5316741000,48706482063
2012/4/24,3658.61,3666.39,3709.37,3557.78,5573181400,47971463721
2012/4/25,3654.75,3718.91,3728.55,3645.07,6291045400,51233975310
2012/4/26,3720.74,3700.03,3729.91,3683.43,5345881700,45543806641
2012/4/27,3690.16,3664.64,3699.1,3659.11,3884701500,33650582331
2012/5/2,3707.82,3718.26,3735.9,3674.96,4765640400,43664797117
2012/5/3,3707.51,3733.82,3735.32,3701.2,4161311800,39330404797
2012/5/4,3730.72,3758,3761.97,3713.99,4067145100,38353513520
2012/5/7,3741.66,3784.56,3784.57,3733.84,4231275700,41857415305
2012/5/8,3783.08,3783.47,3798.05,3752.39,4079656300,40679492742
2012/5/9,3759.39,3717.47,3759.39,3716.13,3933110600,38601946044
2012/5/10,3713.4,3731.13,3744.52,3713.31,3239118000,32987981408
2012/5/11,3727.59,3715.39,3753.82,3715.06,3236015900,33147922660
2012/5/14,3745.83,3710.1,3760.88,3706.16,3797367600,37554328619
2012/5/15,3679.34,3705.88,3705.9,3652.87,3311038200,33030110528
2012/5/16,3696.61,3660.31,3707.81,3660.03,3259432600,32499778300
2012/5/17,3656.82,3714.19,3716.71,3643.79,3667487000,33943677767
2012/5/18,3691.64,3655.86,3710.41,3645.91,3775156800,33551301207
2012/5/21,3650.92,3653.55,3676.97,3616.91,3149620100,29390751769
2012/5/22,3666.14,3711.05,3711.05,3666.14,3453119000,33824170228
2012/5/23,3702.81,3708.92,3723.19,3670.03,4001372500,41259207762
2012/5/24,3697.92,3678.09,3720.44,3668.28,3748289500,36857597794
2012/5/25,3675.51,3635.52,3683.63,3622.1,3569443600,32618806292
2012/5/28,3622.13,3687.45,3687.52,3568.03,4196548400,37034553726
2012/5/29,3686.57,3745.68,3748.44,3683.52,4761059300,47322150662
2012/5/30,3739.04,3752.22,3764.64,3734.25,3961972000,38201409297
2012/5/31,3732.47,3753.59,3775.37,3722.04,3678437800,36618471498
2012/6/1,3752.02,3744.44,3769.52,3725.28,3495140000,34091586244
2012/6/4,3684.04,3621.81,3707.31,3621.81,3714006400,35613344956
2012/6/5,3625.14,3617.61,3646.51,3603.37,2779218400,27159398261
2012/6/6,3621.64,3600.16,3638.56,3585.53,2540549900,24367239260
2012/6/7,3635.57,3581.14,3647.28,3572.49,2562953700,24059754823
2012/6/8,3615.11,3564.16,3618.78,3557.04,2618253900,24632330700
2012/6/11,3565.34,3630.31,3630.96,3554.19,2678314300,26395399776
2012/6/12,3611.92,3608.39,3628.24,3594.61,2531887500,23442262189
2012/6/13,3615.71,3674.88,3674.88,3610.64,3170999200,29468855592
2012/6/14,3669.04,3652.7,3693.9,3650.03,3056998800,30953322826
2012/6/15,3657.79,3648.99,3674.45,3604.09,2782101800,27690673623
2012/6/18,3663.14,3684.73,3691.93,3662.22,2620301000,26269674849
2012/6/19,3681.68,3657.96,3685.93,3652.97,3013596800,29309582198
2012/6/20,3663.99,3636.09,3671.41,3630.18,2577804300,23665268106
2012/6/21,3628.22,3590.84,3628.22,3569.49,2467284800,23639187176
2012/6/25,3576.37,3493.12,3576.37,3491.86,2448152900,22532215527
2012/6/26,3474.16,3489.97,3500.76,3433.57,2463238100,21483353129
2012/6/27,3486.51,3476.4,3518.75,3474.77,2323327400,21639398869
2012/6/28,3484.23,3427.82,3495.85,3427.66,2464760900,22602437243
2012/6/29,3413.33,3470.97,3471.7,3392.75,2525431800,23306389574
2012/7/2,3491.75,3509.5,3528.12,3484.14,2618734100,27478454672
2012/7/3,3507.63,3515.78,3542.51,3498.07,2810215600,28467370754
2012/7/4,3519.51,3497.75,3525.16,3484.84,2323478000,24438105462
2012/7/5,3486.81,3418.2,3486.81,3407.6,2497651600,24147804836
2012/7/6,3436.31,3486.55,3487.67,3397.87,2965821300,29205646760
2012/7/9,3464.02,3398.8,3478.12,3398.52,2926749800,30228967322
2012/7/10,3386.63,3365.66,3400.64,3351.56,2322305200,23212945609
2012/7/11,3358.56,3404.1,3404.59,3352.53,2125446700,22847725828
2012/7/12,3398.62,3450.3,3462.22,3381.83,3171109700,33534183743
2012/7/13,3435.17,3435.08,3463.22,3422.34,2431207100,25759773001
2012/7/16,3434.51,3311.09,3434.6,3308.64,2914620200,30338599043
2012/7/17,3297.15,3334.29,3335.53,3282.22,2312236000,23327610289
2012/7/18,3328.12,3352.85,3352.97,3276.32,2770680500,25478419661
2012/7/19,3343.24,3392.66,3414.23,3335.33,3319639800,29393471996
2012/7/20,3382.82,3369.91,3407.41,3362.38,2747115200,24681547381
2012/7/23,3347.87,3337.86,3357.24,3310.8,2317311100,20692129708
2012/7/24,3317.22,3361.09,3381.35,3310.95,2194170400,20302401397
2012/7/25,3350.9,3332.09,3365.2,3324.54,2280355100,19883969466
2012/7/26,3329.01,3302.34,3357.79,3301.66,2336815200,20608895672
2012/7/27,3312.38,3283.59,3323,3269.22,2056679500,19063045422
2012/7/30,3280.1,3217.45,3294.65,3205.76,2127069000,17535141746
2012/7/31,3211.1,3159.19,3214.17,3152.42,2037841200,16961179457
2012/8/1,3152.73,3216.18,3232.97,3152.31,1989089300,17757532534
2012/8/2,3212.05,3195.86,3231.83,3179,2052931000,17775094298
2012/8/3,3203.11,3259.86,3259.86,3193.68,2185689100,18874761249
2012/8/6,3250.78,3337.27,3338.62,3244.98,3005128800,25767448722
2012/8/7,3336.22,3368.25,3368.53,3331.5,3401231900,27960424554
2012/8/8,3363.76,3356.49,3374.08,3335.97,3030069400,25311833590
2012/8/9,3351.45,3405.06,3405.25,3335.13,3363178200,28906016470
2012/8/10,3400.93,3395.85,3405.05,3378.54,3112478200,25897229796
2012/8/13,3386.03,3318.1,3386.03,3317.04,2773714300,24396850999
2012/8/14,3312.81,3349.59,3349.82,3263.49,2708519700,23989064372
2012/8/15,3340.88,3310.84,3344.1,3308.49,2116013800,18261086926
2012/8/16,3301.74,3286.83,3316.96,3278.54,1765989000,16057256254
2012/8/17,3283.26,3286.78,3293.25,3252.8,1669188100,15429219268
2012/8/20,3270.99,3289.44,3296.36,3247.58,1686018800,14611756085
2012/8/21,3287.73,3335.75,3347.28,3284.06,2279759200,20405419018
2012/8/22,3338.08,3306.11,3338.74,3292.43,2191730300,19624328498
2012/8/23,3303.7,3327.99,3329.98,3289.55,2204294500,19655229961
2012/8/24,3318.85,3265.75,3321.92,3265.6,2363720100,20041931942
2012/8/27,3250.69,3184.33,3250.69,3184.11,2199036100,18781113691
2012/8/28,3179.78,3200.99,3221.88,3173.75,2048633400,16939907809
2012/8/29,3197.34,3179.54,3221.23,3179.54,2089503100,17036132667
2012/8/30,3174.3,3129.49,3188.76,3083.37,2606989200,21633276627
2012/8/31,3122.53,3139.5,3148.51,3115.62,1776718300,14414850875
2012/9/3,3135.23,3200.31,3203.85,3131.16,2258340800,18953123899
2012/9/4,3202.49,3164.83,3209.88,3160.7,2110312400,17450872140
2012/9/5,3158.01,3181.8,3193.76,3150.79,2095168100,16781009476
2012/9/6,3187.11,3217.94,3218.28,3187.11,2177679600,17474991327
2012/9/7,3240.65,3334.66,3365.66,3240.65,5034968600,41034319462
2012/9/10,3343.81,3363.61,3376.77,3330.93,4271761800,35613707104
2012/9/11,3352.62,3350.09,3352.62,3324.49,3345373900,28683714059
2012/9/12,3360.26,3376.12,3376.33,3339.71,3379621100,29534141225
2012/9/13,3374.78,3329.3,3385.72,3329.3,3393824200,30008572471
2012/9/14,3356.24,3338.04,3369.77,3308.01,3491545500,30457883195
2012/9/17,3334.71,3237.7,3334.99,3237.7,2940163900,25001902018
2012/9/18,3222.98,3224.26,3247.67,3210.09,2063993200,18234715943
2012/9/19,3227.36,3255.87,3257.02,3224.07,1963177200,17505786084
2012/9/20,3253.53,3161.76,3253.53,3160.68,2679414900,22683640840
2012/9/21,3153.61,3143.71,3181.27,3137.39,2375236500,20589545409
2012/9/24,3129.54,3167.16,3177.33,3107.37,2212356000,19076627109
2012/9/25,3159.13,3144.41,3179.37,3137.84,1973587500,17116061237
2012/9/26,3138.8,3071.99,3149.03,3067.38,2086043600,17057321572
2012/9/27,3065.58,3141.08,3159.07,3062.7,2694562200,22313132225
2012/9/28,3129.77,3199.75,3200.08,3121.58,2669240400,23668348904
2012/10/8,3198.88,3183.36,3214.15,3167.68,1948532600,16826484971
2012/10/9,3185.21,3265.62,3265.64,3185.21,2987819600,25670933216
2012/10/10,3257.45,3296.92,3296.92,3248.83,3329178800,26655324624
2012/10/11,3288.05,3248.05,3296.72,3247.6,2919182000,24357365178
2012/10/12,3256.97,3240.4,3282.91,3210.6,2821382700,22016186314
2012/10/15,3237.29,3223.19,3238.42,3193.99,2353987700,19461316306
2012/10/16,3219.42,3233.23,3256.48,3211.3,2248972100,20000000210
2012/10/17,3237.64,3240.78,3249.39,3205.53,2249942900,19019541773
2012/10/18,3241.27,3294.84,3301.14,3241.14,3460112300,26772151023
2012/10/19,3292.95,3285.45,3305.53,3279.25,2797590800,21762650315
2012/10/22,3269.04,3298.49,3301.36,3260.16,2452734300,19635176906
2012/10/23,3298.45,3259.07,3303.24,3255.49,2895234600,22952425993
2012/10/24,3242.88,3257.92,3273.38,3237.74,2963966800,20884805579
2012/10/25,3257.72,3226.17,3282.09,3222.48,3336196300,23592332971
2012/10/26,3221.07,3163.3,3225.4,3142.28,2971747800,22194751230
2012/10/29,3158.11,3158.94,3172.54,3141.36,2072766000,15623120602
2012/10/30,3156.74,3160.69,3189.53,3154.16,2260873700,16940061906
2012/10/31,3159.22,3168.1,3168.28,3141.14,2097767600,16341035889
2012/11/1,3169.8,3228.19,3235.01,3169.8,3313639600,24393867590
2012/11/2,3229.95,3249.55,3251.77,3217.08,3313902500,24247934851
2012/11/5,3244.3,3235.35,3258.99,3226.5,2911741700,22694829444
2012/11/6,3233.42,3213.26,3234.98,3170.62,2970741400,22674249724
2012/11/7,3210.84,3209.14,3223.59,3192.66,2447433600,19729676920
2012/11/8,3183.08,3129.57,3189.47,3129.39,2760887800,21223718886
2012/11/9,3123.09,3116.98,3139.68,3103.84,2029019900,16276009057
2012/11/12,3118.11,3136.31,3139.38,3108.55,2140750000,17174553318
2012/11/13,3136.95,3072.12,3136.95,3066.63,2294675400,17735477518
2012/11/14,3069.38,3081.25,3084.38,3048.24,1965778800,15234187099
2012/11/15,3066.89,3026.84,3080.69,3025.3,2026209200,15440396351
2012/11/16,3021.3,3009.15,3021.79,2987.7,1892387300,14641928881
2012/11/19,3007.68,3016.16,3016.48,2974.14,1672378300,13212460320
2012/11/20,3023.08,3004.18,3031.29,3003.13,1633255000,12339750072
2012/11/21,3000.94,3035.28,3035.28,2963.86,2066991500,15144441933
2012/11/22,3021.3,2995.09,3021.3,2989.38,1712528800,12678680975
2012/11/23,2993.17,3005.46,3019.79,2990.06,1710780900,12886347198
2012/11/26,3004.17,2970.32,3006.79,2966.88,1477589100,11500020408
2012/11/27,2960.61,2864.17,2960.61,2862.47,2073907800,14693219690
2012/11/28,2854.08,2800.54,2854.08,2791.29,1830114800,13693960504
2012/11/29,2799.96,2774.18,2822.33,2768.35,1754478700,13291124278
2012/11/30,2773.23,2816.62,2818.04,2765.79,1898035700,13340704150
2012/12/3,2816.3,2749.13,2829.84,2746.49,2111501600,15089198013
2012/12/4,2739.5,2783.41,2786.13,2704.37,2274039500,16588532383
2012/12/5,2775.41,2886.19,2904.65,2767.05,3798793300,27297620284
2012/12/6,2884.81,2884.35,2902.07,2866.89,2838703100,20686904909
2012/12/7,2883.16,2950.19,2954.69,2875.84,3919363000,27730754040
2012/12/10,2951,3002.23,3004.54,2942.49,4045053100,29732124136
2012/12/11,2993.38,2982.03,3014.07,2978.74,3511946900,25938556397
2012/12/12,2978.72,2982.89,2997.92,2952.39,2738800700,20403664339
2012/12/13,2976.58,2943.28,2989.15,2941.55,2677707800,19103185034
2012/12/14,2939.31,3066.23,3069.06,2939.15,5254033700,38111890536
2012/12/17,3073.92,3091.88,3098.61,3063.49,5260639300,40357746398
2012/12/18,3087.32,3086.58,3124.56,3067.86,4699305600,35977223968
2012/12/19,3082.38,3099.09,3109.94,3074.95,3687618300,28573408908
2012/12/20,3092.93,3108.86,3111.2,3063.32,3691136700,28583134510
2012/12/21,3110.82,3101.07,3144.26,3089.09,3914126000,32326271719
2012/12/24,3093.97,3117.7,3120.73,3090.41,2908388500,24764703925
2012/12/25,3110.97,3189.09,3197.72,3102.61,5286285200,41031778248
2012/12/26,3187.2,3228.68,3228.8,3183.95,4680000200,37198633040
2012/12/27,3232.79,3199.48,3244.94,3198.91,4722372400,38346715453
2012/12/28,3195.2,3235.2,3235.59,3187.09,4131623000,33393660049
2012/12/31,3242.96,3275.86,3275.86,3236.63,4741584600,38366383962
2013/1/4,3297.04,3258.25,3304.76,3226.95,4617085400,38348980386
2013/1/7,3253.67,3288.37,3288.65,3245.46,4273112200,36303731585
2013/1/8,3288.13,3327.04,3331.67,3270.76,5196382700,44519415792
2013/1/9,3321.76,3334.99,3359.07,3303.8,5092739600,43568057137
2013/1/10,3335.09,3356.35,3368.01,3329.93,4790195800,39408457427
2013/1/11,3357.47,3271.18,3360.41,3262.83,5130053400,42629276534
2013/1/14,3264.15,3384.74,3387.5,3262.57,5675323000,49292491425
2013/1/15,3390.33,3450.68,3463.26,3389.78,6936897000,61177582010
2013/1/16,3448.28,3450.56,3462.59,3393.71,6290848200,55786554153
2013/1/17,3444.47,3408.02,3452.37,3399.66,4741554100,41612112790
2013/1/18,3416.45,3464.64,3466.53,3406.6,5111861100,44339888668
2013/1/21,3475.2,3491.12,3492.22,3458.87,5378953200,45819878963
2013/1/22,3487.57,3435.43,3487.57,3409.84,5347412200,47247161757
2013/1/23,3422.77,3441.74,3451.26,3393.05,4335737300,38051251608
2013/1/24,3442.62,3369.73,3473.98,3344.98,5717497000,49520340993
2013/1/25,3363.43,3364.06,3382.77,3346.24,3709918600,33398507121
2013/1/28,3362.47,3449.79,3449.95,3362.22,4542212100,41684784652
2013/1/29,3451.66,3482.52,3489.86,3447.82,4928037500,45187021289
2013/1/30,3482.57,3500.58,3502.72,3462.37,5421893000,46990705859
2013/1/31,3497.28,3479.64,3499.15,3463.2,4859125200,43092440966
2013/2/1,3471.27,3507.71,3507.83,3462.68,4792548700,42185118919
2013/2/4,3517.46,3484.36,3524.04,3467.02,5593744600,50387987916
2013/2/5,3466.59,3520.65,3520.99,3457.43,4771113300,41301298971
2013/2/6,3521.66,3544.39,3555.94,3521.64,4230870500,38010627848
2013/2/7,3539.47,3557.67,3565.38,3526.03,3870483400,36599179547
2013/2/8,3554.15,3608.59,3618.84,3553.8,3792830300,36455880337
2013/2/18,3625.03,3627.78,3639.36,3604.01,4509927800,41448241843
2013/2/19,3624.94,3561.36,3630.65,3546.72,4842099100,42698603190
2013/2/20,3555.59,3635.38,3635.38,3553.49,4425230800,41216710013
2013/2/21,3612.72,3560.32,3612.72,3531.13,5441162500,50565195711
2013/2/22,3552.67,3548.36,3587.71,3543.02,4158543800,39756230929
2013/2/25,3551.6,3587.59,3595.6,3551.37,3767710200,35661833113
2013/2/26,3573.95,3533.2,3600.46,3532.27,4338675800,41504131316
2013/2/27,3538.94,3535.9,3568.68,3506.76,3823497400,36615453562
2013/2/28,3544.06,3608.2,3608.2,3531.89,4606208900,42703449313
2013/3/1,3608.62,3648.42,3648.69,3603.98,5017328200,47913789682
2013/3/4,3614.56,3518.72,3614.56,3496.05,6458809000,58624532627
2013/3/5,3516.53,3597.92,3598.01,3507.03,5038021500,47679030905
2013/3/6,3605.36,3653.93,3654.11,3605.36,5824637900,55482834943
2013/3/7,3648.28,3609.64,3651.74,3575.98,5494145600,53496724299
2013/3/8,3608.9,3570.38,3626.92,3564.22,3964923800,38381068979
2013/3/11,3568.62,3571.11,3588.7,3543.76,3273366500,31010435378
2013/3/12,3570.47,3481.18,3589.72,3438.19,4406928500,40719835241
2013/3/13,3473.26,3449.35,3477.1,3413.18,3141551100,28827635231
2013/3/14,3443.78,3464.85,3482.37,3440.02,2775663100,25915221081
2013/3/15,3466.89,3471.21,3525.53,3431.57,3800305700,36029721961
2013/3/18,3461.87,3427.12,3477.93,3423.52,3615736500,34162311552
2013/3/19,3421.74,3438.07,3442.06,3378.91,3463203400,31250906003
2013/3/20,3436.84,3527.77,3527.83,3432.58,4530861900,39767863848
2013/3/21,3527.76,3565.02,3575.84,3522.14,4850444100,45250505031
2013/3/22,3561.12,3579.92,3586.09,3549.07,4281136800,38737281453
2013/3/25,3581.31,3568.52,3590.82,3550.18,3978482600,37323613032
2013/3/26,3556.3,3543.81,3557.79,3504.57,3813555100,35743324347
2013/3/27,3541.38,3552.26,3579.39,3528.31,3689400200,35430083154
2013/3/28,3526.54,3448.98,3526.54,3448.66,4125274100,37049156757
2013/3/29,3449.28,3447.28,3470.48,3434.57,3155551800,28629550098
2013/4/1,3449.54,3470.96,3489.14,3448.29,3295382300,30167400237
2013/4/2,3471.69,3428.5,3504.28,3419.74,3786367600,35182736424
2013/4/3,3429.89,3397.23,3438.59,3382.22,3672102000,32560825378
2013/4/8,3354.44,3411.13,3411.38,3315.33,3622082800,32252840650
2013/4/9,3411.4,3444.37,3449.92,3411.4,3418339600,30878493181
2013/4/10,3444.46,3437.27,3455.69,3410.03,3555170800,33103603814
2013/4/11,3442.93,3423.22,3453.53,3420.76,3192556800,28642370316
2013/4/12,3418.3,3394.52,3434.67,3391.01,2929498800,26198905341
2013/4/15,3382,3346.85,3382,3336.41,2930810700,25580176434
